objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
50386,x1983-1067,Carl E. Howell,1905,1905,1905,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93436,x1983-1183,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44157,x1983-918,Two women in garden,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44141,x1983-1317,Boy at table (Maynard or Lewis),ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States, Possibly Ohio",1983-01-01,Photography Archives
50600,x1983-921,"Croton, New York, Dam [7/7]",1925,1925,1925,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, New York, Croton",1983-01-01,Photography Archives
44152,x1983-816,House and trees,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,,1983-01-01,Photography Archives
43042,x1983-913,Elizabeth and Letitia Felix  [1/4],1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41265,x1983-308,Landscape and fence,ca. 1903,1903,1903,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Ohio",1983-01-01,Photography Archives
41860,x1983-443,Profile of a woman,ca. 1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40673,x1983-1086,"Graham Phelps Stokes [Caritas Island, Connecticut]","1909, printed after 1917",1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39016,x1983-1264,Man with hunting dog,ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50531,x1983-788,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
93397,x1983-1200,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50820,x1983-458,Portrait of Winifred Lenehan [5/9],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43057,x1983-427,Portrait of Mary Jaran,ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50428,x1983-700,"Untitled (Miss Thompson, nude, looking out window)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50690,x1983-715,Dancers from Barnard College Greek Games [2/13],1911,1911,1911,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, New York, New York",1983-01-01,Photography Archives
41200,x1983-857,Wooded landscape,ca. 1905,1905,1905,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50394,x1983-780,"F. Holland Day Chapel, Norwood, Massachusetts [2/4]",ca. 1905 – 1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Massachusetts, Norwood",1983-01-01,Photography Archives
107910,x1983-1401,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
40674,x1983-472,"Woman on rocks, Caritas Islands, Connecticut",1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, Caritas Islands",1983-01-01,Photography Archives
107776,x1983-1365,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
43078,x1983-600,Dancer,ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93356,x1983-1143,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93407,x1983-1142,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44177,x1983-493,Letitia Felix holding thistle,ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41450,x1983-1059,Nude man in doorway [2 v],ca. 1902–1904,1902,1904,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50706,x1983-265,Nude and baby [5/6],1912,1912,0,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50857,x1983-1113,Portrait of W.A. Kittredge [3/6],ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50438,x1983-710,Untitled (Miss Thompson),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112570,x1983-1851,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
25629,x1983-404,Mrs. Levisohn (?),ca. 1912,1912,0,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50658,x1983-839,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[21/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
50607,x1983-571,The Round Table [3/3],1904,1904,1904,"Clarence H. White, American, 1871–1925",,,"Cyanotype
",Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50804,x1983-466,Portrait of Mrs. Watnis [10/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44146,x1983-480,Julia McCune seated in a garden,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42784,x1983-814,"Interior of workshop, Ohio",ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Ohio",1983-01-01,Photography Archives
50715,x1983-408,Portrait of Francis Starr  [4/6],1914,1914,1914,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50533,x1983-790,"Unpublished illustration [Beacon Rock with home of E. D. Morgan III] for Gouverneur Morris, ""Newport the Maligned,” Everybody’s Magazine, September 1908",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
42314,x1983-346,Profile of Letitia Felix,ca. 1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39285,x1983-395,Woman examining linens (advertising illustration),ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50313,x1983-1297,Letitia Felix standing on corner,ca. 1895 – 1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50346,x1983-543,Women in landscape [2/2],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107913,x1983-1404,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
107917,x1983-1408,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
42588,x1983-369,Portrait of woman,1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50578,x1983-278,"Jane Felix White with son Clarence, Jr. in lap [2/4]",ca. 1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50436,x1983-708,Nude (Photography),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50279,x1983-227,Photographs of young boys among rocks and in gardens,1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42976,x1983-596,At the Window [1/3],1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42168,x1983-1275,Fear - A Study [variant],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50833,x1983-629,Nude posed indoors [4/13],ca. 1920 – 1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50687,x1983-454,Portrait of a woman seated [2/3],ca. 1910 – 1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18072,x1992-170 b,"untitled (interior, Weiant house)",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
40318,x1983-856,"Man on rocks, Maine (F. Holland Day?)",ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
